,track_name,artist_name
44727,graceland,paul simon
44728,kodachrome,paul simon
44729,diamonds on the soles of her shoes,paul simon
44730,the boxer,paul simon
44731,the boxer feat. mumford & sons and paul simon,paul simon
44732,late in the evening,paul simon
44733,still crazy after all these years,paul simon
44734,mother and child reunion,paul simon
44735,slip slidin' away,paul simon
44736,the boy in the bubble,paul simon
44737,the obvious child,paul simon
44738,loves me like a rock,paul simon
44739,i know what i know (with general m.d.shirinda & the gaza sisters),paul simon
44740,under african skies,paul simon
44741,father and daughter,paul simon
44742,homeless (with ladysmith black mambazo),paul simon
44743,american tune,paul simon
44744,gumboots (with boyoyo boys),paul simon
44745,"crazy love, vol. ii",paul simon
44746,the sound of silence,paul simon
44747,hearts and bones,paul simon
44748,that was your mother (with good rockin' doopsie & the twisters),paul simon
44749,run that body down,paul simon
44750,all around the world or the myth of fingerprints (with los lobos),paul simon
44751,duncan,paul simon
44752,peace like a river,paul simon
44753,diamonds on the soles of her shoes - alternate unreleased version,paul simon
44754,can't run but,paul simon
44755,st. judy's comet,paul simon
44756,that was your mother - gui boratto remix,paul simon
44757,wristband,paul simon
44758,homeless (demo),paul simon
44759,gone at last (with phoebe snow & the jessy dixon singers),paul simon
44760,all around the world or the myth of fingerprints (early version),paul simon
44761,the coast,paul simon
44762,something so right,paul simon
44763,born at the right time,paul simon
44764,fast car (feat. paul simon),paul simon
44765,take me to the mardi gras,paul simon
44766,crazy love - demo,paul simon
44767,you can call me al - demo,paul simon
44768,kathy's song,paul simon
44769,cool papa bell,paul simon
44770,spirit voices,paul simon
44771,"the boxer - live at central park, new york, ny - august 15, 1991",paul simon
44772,"the sound of silence (arr. lawson, trueman)",paul simon
44773,rené and georgette magritte with their dog after the war,paul simon
44774,"the story of ""graceland"" as told by paul simon",paul simon
44775,have a good time,paul simon
44776,getting ready for christmas day,paul simon
44777,slip slidin' away (demo),paul simon
44778,everything put together falls apart,paul simon
44779,i do it for your love,paul simon
44780,learn how to fall,paul simon
44781,"mother and child reunion - live at webster hall, new york city - june 2011",paul simon
44782,alibi (with pabllo vittar & yseult),pabllo vittar
44783,sua cara,pabllo vittar
44784,modo turbo,pabllo vittar
44785,k.o.,pabllo vittar
44786,amor de que,pabllo vittar
44787,corpo sensual,pabllo vittar
44788,parabéns,pabllo vittar
44789,garupa,pabllo vittar
44790,disk me,pabllo vittar
44791,problema seu,pabllo vittar
44792,bandida (feat. mc mayara),pabllo vittar
44793,amarelo (sample: sujeito de sorte - belchior),pabllo vittar
44794,seu crime,pabllo vittar
44795,ameianoite,pabllo vittar
44796,flash pose,pabllo vittar
44797,triste com t,pabllo vittar
44798,zap zum,pabllo vittar
44799,buzina,pabllo vittar
44800,paraíso,pabllo vittar
44801,joga bunda,pabllo vittar
44802,então vai,pabllo vittar
44803,sal,pabllo vittar
44804,são amores,pabllo vittar
44805,ama sofre chora,pabllo vittar
44806,rajadão,pabllo vittar
44807,fun tonight - pabllo vittar remix,pabllo vittar
44808,tímida,pabllo vittar
44809,indestrutível,pabllo vittar
44810,trago seu amor de volta (feat. dilsinho),pabllo vittar
44811,caliente (feat. pabllo vittar),pabllo vittar
44812,pede pra eu ficar (listen to your heart),pabllo vittar
44813,não esqueço,pabllo vittar
44814,"i got it (feat. brooke candy, cupcakke and pabllo vittar)",pabllo vittar
44815,nêga,pabllo vittar
44816,descontrolada,pabllo vittar
44817,amor de que (brega funk remix),pabllo vittar
44818,bang bang,pabllo vittar
44819,dilemma (feat. kelly rowland),kelly rowland
44820,when love takes over,kelly rowland
44821,motivation,kelly rowland
44822,commander,kelly rowland
44823,like this (feat. eve),kelly rowland
44824,work - freemasons radio edit,kelly rowland
44825,kisses down low,kelly rowland
44826,neva end (remix) (feat. kelly rowland),kelly rowland
44827,say yes (ft. beyoncé & kelly rowland),kelly rowland
44828,lose my breath (feat. kelly rowland & michelle williams) - homecoming live,kelly rowland
44829,stole,kelly rowland
44830,one life - radio edit,kelly rowland
44831,say my name (feat. kelly rowland & michelle williams) - homecoming live,kelly rowland
44832,coffee,kelly rowland
44833,here we go (feat. kelly rowland),kelly rowland
44834,invincible (feat. kelly rowland),kelly rowland
44835,ice,kelly rowland
44836,soldier (feat. kelly rowland & michelle williams) - homecoming live,kelly rowland
44837,gone,kelly rowland
44838,finally (cannot hide it),kelly rowland
44839,lay it on me,kelly rowland
44840,without me,kelly rowland
44841,bloody samaritan (with kelly rowland) - remix,kelly rowland
44842,representin,kelly rowland
44843,crazy,kelly rowland
44844,kelly,kelly rowland
44845,how deep is your love (feat. kelly rowland),kelly rowland
44846,dirty laundry,kelly rowland
44847,vagabundo,beéle
44848,loco,beéle
44849,aloha,beéle
44850,inolvidable,beéle
44851,ella - remix,beéle
44852,fantasi,beéle
44853,victoria,beéle
44854,calor,beéle
44855,mi carta,beéle
44856,barranquilla bajo cero,beéle
44857,la mujer traiciona,beéle
44858,sola,beéle
44859,sos,aloe blacc
44860,the man,aloe blacc
44861,i need a dollar,aloe blacc
44862,wake me up - acoustic,aloe blacc
44863,carry you home,aloe blacc
44864,candyman,aloe blacc
44865,verge,aloe blacc
44866,brooklyn in the summer,aloe blacc
44867,sos - laidback luke tribute remix / radio edit,aloe blacc
44868,never be alone (feat. aloe blacc),aloe blacc
44869,better day (feat. aloe blacc),aloe blacc
44870,hurt people (with aloe blacc),aloe blacc
44871,hold on tight,aloe blacc
44872,i do,aloe blacc
44873,can't get over you (feat. aloe blacc),aloe blacc
44874,my way,aloe blacc
44875,wrote my way out,aloe blacc
44876,don't worry (feat. aloe blacc),aloe blacc
44877,my way (steve aoki & aloe blacc),aloe blacc
44878,better than ever,aloe blacc
44879,ticking bomb,aloe blacc
44880,can you do this,aloe blacc
44881,truth never lies,aloe blacc
44882,love is the answer,aloe blacc
44883,never growing up,aloe blacc
44884,all love everything,aloe blacc
44885,carry you home (feat. stargate & aloe blacc) - tiësto's big room mix,aloe blacc
44886,king is born,aloe blacc
44887,green lights,aloe blacc
44888,drive in,aloe blacc
44889,loving you is killing me,aloe blacc
44890,milk & honey,aloe blacc
44891,i'm in love,aloe blacc
44892,keep on rising,aloe blacc
44893,set me free (feat. aloe blacc) (feat. aloe blacc),aloe blacc
44894,make way,aloe blacc
44895,snitch,aloe blacc
44896,soldier in the city,aloe blacc
44897,i'm comin' home,aloe blacc
44898,lift your spirit,aloe blacc
44899,future in your hands (feat. aloe blacc),aloe blacc
44900,punching in the dark,aloe blacc
44901,ojitos lindos,bomba estéreo
44902,to my love - tainy remix,bomba estéreo
44903,soy yo,bomba estéreo
44904,to my love,bomba estéreo
44905,somos dos,bomba estéreo
44906,fuego,bomba estéreo
44907,el alma y el cuerpo,bomba estéreo
44908,fiesta - remix,bomba estéreo
44909,internacionales,bomba estéreo
44910,me duele,bomba estéreo
44911,algo está cambiando,bomba estéreo
44912,soy yo - sing 2 mix,bomba estéreo
44913,aloha,bomba estéreo
44914,amar así,bomba estéreo
44915,mar (lo que siento),bomba estéreo
44916,fiesta,bomba estéreo
44917,duele,bomba estéreo
44918,deja,bomba estéreo
44919,química (dance with me) (feat. balkan beat box),bomba estéreo
44920,amanecer,bomba estéreo
44921,sintiendo,bomba estéreo
44922,carnavalera,bomba estéreo
44923,bailar conmigo,bomba estéreo
44924,ahora,bomba estéreo
44925,cosita rica,bomba estéreo
44926,you're the one,kaytranada
44927,girl (feat. kaytranada),kaytranada
44928,10% (feat. kali uchis),kaytranada
44929,intimidated (feat. h.e.r.),kaytranada
44930,chances,kaytranada
44931,be your girl (kaytranada edition),kaytranada
44932,glowed up,kaytranada
44933,got it good,kaytranada
44934,vex oh feat. goldlink & ari pensmith,kaytranada
44935,vex oh (feat. eight9fly),kaytranada
44936,what you need (feat. charlotte day wilson),kaytranada
44937,4eva,kaytranada
44938,together,kaytranada
44939,weight off,kaytranada
44940,the worst in me (feat. tinashe),kaytranada
44941,vivid dreams,kaytranada
44942,lite spots,kaytranada
44943,need it (feat. masego),kaytranada
44944,bus ride,kaytranada
44945,dysfunctional,kaytranada
44946,meditation (feat. jazmine sullivan & kaytranada),kaytranada
44947,gray area (feat. mick jenkins),kaytranada
44948,bullets,kaytranada
44949,drive me crazy,kaytranada
44950,sossaup,kaytranada
44951,rebuke,kaytranada
44952,at all,kaytranada
44953,twin flame,kaytranada
44954,freefall (feat. durand bernarr),kaytranada
44955,witchy (feat. childish gambino),kaytranada
44956,leave me alone,kaytranada
44957,no scrubs,tlc
44958,waterfalls,tlc
44959,crooked smile (feat. tlc),tlc
44960,creep,tlc
44961,unpretty,tlc
44962,red light special,tlc
44963,diggin' on you,tlc
44964,what about your friends,tlc
44965,baby-baby-baby,tlc
44966,sleigh ride,tlc
44967,ain't 2 proud 2 beg,tlc
44968,way back,tlc
44969,kick your game,tlc
44970,take our time,tlc
44971,silly ho,tlc
44972,meant to be,tlc
44973,no scrubs - radio version,tlc
44974,i miss you so much,tlc
44975,girl talk - radio mix,tlc
44976,dear lie,tlc
44977,waterfalls - no rap radio edit,tlc
44978,fake it,seether
44979,broken,seether
44980,remedy,seether
44981,careless whisper,seether
44982,fine again,seether
44983,nobody praying for me,seether
44984,country song,seether
44985,words as weapons,seether
44986,same damn life,seether
44987,gasoline,seether
44988,breakdown,seether
44989,rise above this,seether
44990,truth,seether
44991,betray and degrade,seether
44992,let you down,seether
44993,driven under,seether
44994,dangerous,seether
44995,fmlyhm,seether
44996,tonight,seether
44997,against the wall - acoustic version,seether
44998,the gift,seether
44999,save today,seether
45000,like suicide,seether
45001,weak,seether
45002,walk away from the sun,seether
45003,my disaster,seether
45004,hang on,seether
45005,see you at the bottom,seether
45006,bruised and bloodied,seether
45007,wasteland,seether
45008,here and now,seether
45009,out of my way,seether
45010,stoke the fire,seether
45011,limbo,freddie dredd
45012,gtg,freddie dredd
45013,cha cha,freddie dredd
45014,all alone,freddie dredd
45015,devil's work,freddie dredd
45016,opaul,freddie dredd
45017,wrath,freddie dredd
45018,wth,freddie dredd
45019,weather,freddie dredd
45020,killin' on demand,freddie dredd
45021,pumpkins scream in the dead of night (remix) [feat. freddie dredd],freddie dredd
45022,oh darling (feat. soudiere),freddie dredd
45023,evil fantasy,freddie dredd
45024,stunna,freddie dredd
45025,ditty,freddie dredd
45026,abuse,freddie dredd
45027,popthatrunk,freddie dredd
45028,limbo - ghost slowed,freddie dredd
45029,repo,freddie dredd
45030,darko,freddie dredd
45031,speak up,freddie dredd
45032,kick rocks (feat. lil darkie),freddie dredd
45033,greed,freddie dredd
45034,redrum,freddie dredd
45035,endless sea,freddie dredd
45036,on me,freddie dredd
45037,viva nao mais,freddie dredd
45038,want (feat. prodby668),freddie dredd
45039,snake,freddie dredd
45040,lust,freddie dredd
45041,heresy,freddie dredd
45042,roxanne,arizona zervas
45043,fml,arizona zervas
45044,no i in team,arizona zervas
45045,nightrider,arizona zervas
45046,drinking problem (feat. 27club),arizona zervas
45047,24,arizona zervas
45048,sober/hungover (feat. arizona zervas),arizona zervas
45049,swerve,arizona zervas
45050,zone,arizona zervas
45051,parted ways,arizona zervas
45052,fast,arizona zervas
45053,homies,arizona zervas
45054,destino,greeicy
45055,amantes,greeicy
45056,esta noche,greeicy
45057,22,greeicy
45058,los besos,greeicy
45059,más fuerte,greeicy
45060,perdón,greeicy
45061,los consejos,greeicy
45062,2005,greeicy
45063,lejos conmigo,greeicy
45064,minifalda,greeicy
45065,desesperado (voy a tomar),greeicy
45066,jacuzzi,greeicy
45067,si tu amor no vuelve,greeicy
45068,lo malo - remix,greeicy
45069,are you gonna go my way,lenny kravitz
45070,fly away,lenny kravitz
45071,it ain't over 'til it's over,lenny kravitz
45072,again,lenny kravitz
45073,american woman,lenny kravitz
45074,i belong to you,lenny kravitz
45075,can't get you off my mind,lenny kravitz
45076,the chamber,lenny kravitz
45077,i'll be waiting,lenny kravitz
45078,always on the run,lenny kravitz
45079,low,lenny kravitz
45080,stillness of heart,lenny kravitz
45081,superlove,lenny kravitz
45082,low (edit),lenny kravitz
45083,stand by my woman,lenny kravitz
45084,calling all angels,lenny kravitz
45085,borders [feat. lenny kravitz],lenny kravitz
45086,heaven help,lenny kravitz
45087,let love rule,lenny kravitz
45088,believe,lenny kravitz
45089,i believe in love again,lenny kravitz
